"Mitigation Name","data source","technique","Software Name","Software Description","Mitigation Description","Application","TID","Use","tactic"
"Network Intrusion Prevention","netflow/enclave netflow","standard application layer protocol","DarkComet","[DarkComet](https://attack.mitre.org/software/S0334) is a Windows remote administration tool and backdoor.(Citation: TrendMicro DarkComet Sept 2014)(Citation: Malwarebytes DarkComet March 2018)","Use intrusion detection signatures to block traffic at network boundaries.","Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary malware can be used to mitigate activity at the network level.","T1071","[DarkComet](https://attack.mitre.org/software/S0334) can use HTTP for C2 communications.","command-and-control"
"Network Intrusion Prevention","network protocol analysis","remote file copy","DarkComet","[DarkComet](https://attack.mitre.org/software/S0334) is a Windows remote administration tool and backdoor.(Citation: TrendMicro DarkComet Sept 2014)(Citation: Malwarebytes DarkComet March 2018)","Use intrusion detection signatures to block traffic at network boundaries.","Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary malware or unusual data transfer over known tools and protocols like FTP can be used to mitigate activity at the network level. Signatures are often for unique indicators within protocols and may be based on the specific obfuscation technique used by a particular adversary or tool, and will likely be different across various malware families and versions. Adversaries will likely change tool C2 signatures over time or construct protocols in such a way as to avoid detection by common defensive tools.","T1105","[DarkComet](https://attack.mitre.org/software/S0334) can load any files onto the infected machine to execute.","command-and-control"
"Network Intrusion Prevention","network protocol analysis","remote file copy","DarkComet","[DarkComet](https://attack.mitre.org/software/S0334) is a Windows remote administration tool and backdoor.(Citation: TrendMicro DarkComet Sept 2014)(Citation: Malwarebytes DarkComet March 2018)","Use intrusion detection signatures to block traffic at network boundaries.","Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary malware or unusual data transfer over known tools and protocols like FTP can be used to mitigate activity at the network level. Signatures are often for unique indicators within protocols and may be based on the specific obfuscation technique used by a particular adversary or tool, and will likely be different across various malware families and versions. Adversaries will likely change tool C2 signatures over time or construct protocols in such a way as to avoid detection by common defensive tools.","T1105","[DarkComet](https://attack.mitre.org/software/S0334) can load any files onto the infected machine to execute.","lateral-movement"
"Network Segmentation","netflow/enclave netflow","remote desktop protocol","DarkComet","[DarkComet](https://attack.mitre.org/software/S0334) is a Windows remote administration tool and backdoor.(Citation: TrendMicro DarkComet Sept 2014)(Citation: Malwarebytes DarkComet March 2018)","Architect sections of the network to isolate critical systems, functions, or resources. Use physical and logical segmentation to prevent access to potentially sensitive systems and information. Use a DMZ to contain any internet-facing services that should not be exposed from the internal network.","Do not leave RDP accessible from the internet. Enable firewall rules to block RDP traffic between network security zones within a network.","T1076","[DarkComet](https://attack.mitre.org/software/S0334) can open an active screen of the victim???s machine and take control of the mouse and keyboard.","lateral-movement"
"Operating System Configuration","netflow/enclave netflow","remote desktop protocol","DarkComet","[DarkComet](https://attack.mitre.org/software/S0334) is a Windows remote administration tool and backdoor.(Citation: TrendMicro DarkComet Sept 2014)(Citation: Malwarebytes DarkComet March 2018)","Make configuration changes related to the operating system or a common feature of the operating system that result in system hardening against techniques.","Change GPOs to define shorter timeouts sessions and maximum amount of time any single session can be active. Change GPOs to specify the maximum amount of time that a disconnected session stays active on the RD session host server.","T1076","[DarkComet](https://attack.mitre.org/software/S0334) can open an active screen of the victim???s machine and take control of the mouse and keyboard.","lateral-movement"
"Privileged Account Management","netflow/enclave netflow","remote desktop protocol","DarkComet","[DarkComet](https://attack.mitre.org/software/S0334) is a Windows remote administration tool and backdoor.(Citation: TrendMicro DarkComet Sept 2014)(Citation: Malwarebytes DarkComet March 2018)","Manage the creation, modification, use, and permissions associated to privileged accounts, including SYSTEM and root.","Consider removing the local Administrators group from the list of groups allowed to log in through RDP.","T1076","[DarkComet](https://attack.mitre.org/software/S0334) can open an active screen of the victim???s machine and take control of the mouse and keyboard.","lateral-movement"
"Restrict File and Directory Permissions","anti-virus","disabling security tools","DarkComet","[DarkComet](https://attack.mitre.org/software/S0334) is a Windows remote administration tool and backdoor.(Citation: TrendMicro DarkComet Sept 2014)(Citation: Malwarebytes DarkComet March 2018)","Restrict access by setting directory and file permissions that are not specific to users or privileged accounts.","Ensure proper process, Registry, and file permissions are in place to prevent adversaries from disabling or interfering with security services.","T1089","[DarkComet](https://attack.mitre.org/software/S0334) can disable Security Center functions like anti-virus and the Windows Firewall.","defense-evasion"
"Restrict File and Directory Permissions","binary file metadata","masquerading","DarkComet","[DarkComet](https://attack.mitre.org/software/S0334) is a Windows remote administration tool and backdoor.(Citation: TrendMicro DarkComet Sept 2014)(Citation: Malwarebytes DarkComet March 2018)","Restrict access by setting directory and file permissions that are not specific to users or privileged accounts.","Use file system access controls to protect folders such as C:\\Windows\\System32.","T1036","[DarkComet](https://attack.mitre.org/software/S0334) has dropped itself onto victim machines with file names such as WinDefender.Exe and winupdate.exe in an apparent attempt to masquerade as legitimate.","defense-evasion"
"Restrict Registry Permissions","windows event logs","modify registry","DarkComet","[DarkComet](https://attack.mitre.org/software/S0334) is a Windows remote administration tool and backdoor.(Citation: TrendMicro DarkComet Sept 2014)(Citation: Malwarebytes DarkComet March 2018)","Restrict the ability to modify certain hives or keys in the Windows Registry.","Ensure proper permissions are set for Registry hives to prevent users from modifying keys for system components that may lead to privilege escalation.","T1112","[DarkComet](https://attack.mitre.org/software/S0334) adds a Registry value for its installation routine to the Registry Key <code>HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Policies\System Enable LUA=???0???</code> and <code>HKEY_CURRENT_USER\Software\DC3_FEXEC</code>.","defense-evasion"
"User Account Management","anti-virus","disabling security tools","DarkComet","[DarkComet](https://attack.mitre.org/software/S0334) is a Windows remote administration tool and backdoor.(Citation: TrendMicro DarkComet Sept 2014)(Citation: Malwarebytes DarkComet March 2018)","Manage the creation, modification, use, and permissions associated to user accounts.","Ensure proper user permissions are in place to prevent adversaries from disabling or interfering with security services.","T1089","[DarkComet](https://attack.mitre.org/software/S0334) can disable Security Center functions like anti-virus and the Windows Firewall.","defense-evasion"
"User Account Management","netflow/enclave netflow","remote desktop protocol","DarkComet","[DarkComet](https://attack.mitre.org/software/S0334) is a Windows remote administration tool and backdoor.(Citation: TrendMicro DarkComet Sept 2014)(Citation: Malwarebytes DarkComet March 2018)","Manage the creation, modification, use, and permissions associated to user accounts.","Limit remote user permissions if remote access is necessary.","T1076","[DarkComet](https://attack.mitre.org/software/S0334) can open an active screen of the victim???s machine and take control of the mouse and keyboard.","lateral-movement"
